HCHO Reading,Location,Current Date,Next Date
0.0002221059548901394,Nuwara Eliya Proper,2020-01-04,2020-01-05
0.00011595836171491017,Nuwara Eliya Proper,2020-01-05,2020-01-06
6.421119687120402e-05,Nuwara Eliya Proper,2020-01-06,2020-01-07
-4.044642075964703e-05,Nuwara Eliya Proper,2020-01-07,2020-01-08
0.0001254094677278772,Nuwara Eliya Proper,2020-01-08,2020-01-09
9.527971988931569e-05,Nuwara Eliya Proper,2020-01-09,2020-01-10
5.4243914301464626e-05,Nuwara Eliya Proper,2020-01-10,2020-01-11
4.828142649293358e-05,Nuwara Eliya Proper,2020-01-11,2020-01-12
3.1963263609213755e-06,Nuwara Eliya Proper,2020-01-12,2020-01-13
8.792586073767327e-05,Nuwara Eliya Proper,2020-01-13,2020-01-14
0.00010085771890115634,Nuwara Eliya Proper,2020-01-14,2020-01-15
0.00032718344593429826,Nuwara Eliya Proper,2020-01-15,2020-01-16
-0.00016526226575755307,Nuwara Eliya Proper,2020-01-16,2020-01-17
8.792586073767327e-05,Nuwara Eliya Proper,2020-01-17,2020-01-18
8.792586073767327e-05,Nuwara Eliya Proper,2020-01-18,2020-01-19
-3.8312094412452074e-05,Nuwara Eliya Proper,2020-01-19,2020-01-20
0.00023338525497720254,Nuwara Eliya Proper,2020-01-20,2020-01-21
5.044574209023267e-06,Nuwara Eliya Proper,2020-01-21,2020-01-22
8.792586073767327e-05,Nuwara Eliya Proper,2020-01-22,2020-01-23
8.792586073767327e-05,Nuwara Eliya Proper,2020-01-23,2020-01-24
-4.9902373575605445e-05,Nuwara Eliya Proper,2020-01-24,2020-01-25
8.792586073767327e-05,Nuwara Eliya Proper,2020-01-25,2020-01-26
0.00025145557841619974,Nuwara Eliya Proper,2020-01-26,2020-01-27
1.5972322239645614e-05,Nuwara Eliya Proper,2020-01-27,2020-01-28
2.4162307975538745e-05,Nuwara Eliya Proper,2020-01-28,2020-01-29
8.765511960787914e-05,Nuwara Eliya Proper,2020-01-29,2020-01-30
0.0001547180170078896,Nuwara Eliya Proper,2020-01-30,2020-01-31
0.0001338702093236316,Nuwara Eliya Proper,2020-01-31,2020-02-01
-2.0094704597125424e-05,Nuwara Eliya Proper,2020-02-01,2020-02-02
2.5702771381475028e-05,Nuwara Eliya Proper,2020-02-02,2020-02-03
8.792586073767327e-05,Nuwara Eliya Proper,2020-02-03,2020-02-04
7.986340575507248e-05,Nuwara Eliya Proper,2020-02-04,2020-02-05
8.792586073767327e-05,Nuwara Eliya Proper,2020-02-05,2020-02-06
0.00013821756040296914,Nuwara Eliya Proper,2020-02-06,2020-02-07
0.00013176415340454442,Nuwara Eliya Proper,2020-02-07,2020-02-08
6.650182181808007e-05,Nuwara Eliya Proper,2020-02-08,2020-02-09
0.0001973866856970578,Nuwara Eliya Proper,2020-02-09,2020-02-10
7.765335944064576e-05,Nuwara Eliya Proper,2020-02-10,2020-02-11
0.00014109008288079022,Nuwara Eliya Proper,2020-02-11,2020-02-12
8.792586073767327e-05,Nuwara Eliya Proper,2020-02-12,2020-02-13
8.792586073767327e-05,Nuwara Eliya Proper,2020-02-13,2020-02-14
8.792586073767327e-05,Nuwara Eliya Proper,2020-02-14,2020-02-15
6.299200630407998e-05,Nuwara Eliya Proper,2020-02-15,2020-02-16
0.0001506198266539668,Nuwara Eliya Proper,2020-02-16,2020-02-17
0.00028775401766297914,Nuwara Eliya Proper,2020-02-17,2020-02-18
0.00021799500632336852,Nuwara Eliya Proper,2020-02-18,2020-02-19
0.000168092297963584,Nuwara Eliya Proper,2020-02-19,2020-02-20
0.00015874096952341033,Nuwara Eliya Proper,2020-02-20,2020-02-21
8.792586073767327e-05,Nuwara Eliya Proper,2020-02-21,2020-02-22
8.792586073767327e-05,Nuwara Eliya Proper,2020-02-22,2020-02-23
8.792586073767327e-05,Nuwara Eliya Proper,2020-02-23,2020-02-24
2.790848919363411e-05,Nuwara Eliya Proper,2020-02-24,2020-02-25
8.692230779587012e-05,Nuwara Eliya Proper,2020-02-25,2020-02-26
9.321953062533167e-05,Nuwara Eliya Proper,2020-02-26,2020-02-27
0.00011825453196439224,Nuwara Eliya Proper,2020-02-27,2020-02-28
0.00010382975823079962,Nuwara Eliya Proper,2020-02-28,2020-02-29
8.792586073767327e-05,Nuwara Eliya Proper,2020-02-29,2020-03-01
0.00016105560645828014,Nuwara Eliya Proper,2020-03-01,2020-03-02
0.0002926211328115972,Nuwara Eliya Proper,2020-03-02,2020-03-03
0.0001563871088153776,Nuwara Eliya Proper,2020-03-03,2020-03-04
0.0001276065604158802,Nuwara Eliya Proper,2020-03-04,2020-03-05
8.792586073767327e-05,Nuwara Eliya Proper,2020-03-05,2020-03-06
0.00015345304546965767,Nuwara Eliya Proper,2020-03-06,2020-03-07
8.792586073767327e-05,Nuwara Eliya Proper,2020-03-07,2020-03-08
0.00023583304153457232,Nuwara Eliya Proper,2020-03-08,2020-03-09
0.00012697364213997916,Nuwara Eliya Proper,2020-03-09,2020-03-10
0.00011962012164538827,Nuwara Eliya Proper,2020-03-10,2020-03-11
0.00011646858059666892,Nuwara Eliya Proper,2020-03-11,2020-03-12
5.913030676123423e-05,Nuwara Eliya Proper,2020-03-12,2020-03-13
8.650040171724271e-05,Nuwara Eliya Proper,2020-03-13,2020-03-14
0.0002230960695464246,Nuwara Eliya Proper,2020-03-14,2020-03-15
0.00014794759687955422,Nuwara Eliya Proper,2020-03-15,2020-03-16
5.1034690841333934e-05,Nuwara Eliya Proper,2020-03-16,2020-03-17
8.792586073767327e-05,Nuwara Eliya Proper,2020-03-17,2020-03-18
8.792586073767327e-05,Nuwara Eliya Proper,2020-03-18,2020-03-19
0.00012132664130223473,Nuwara Eliya Proper,2020-03-19,2020-03-20
0.00023100200102234227,Nuwara Eliya Proper,2020-03-20,2020-03-21
4.420323884869883e-05,Nuwara Eliya Proper,2020-03-21,2020-03-22
9.311439889637561e-05,Nuwara Eliya Proper,2020-03-22,2020-03-23
0.00023005876033126382,Nuwara Eliya Proper,2020-03-23,2020-03-24
0.00015617154202160932,Nuwara Eliya Proper,2020-03-24,2020-03-25
0.00017457911081278786,Nuwara Eliya Proper,2020-03-25,2020-03-26
-9.75290000242051e-05,Nuwara Eliya Proper,2020-03-26,2020-03-27
0.00017051650472492817,Nuwara Eliya Proper,2020-03-27,2020-03-28
0.00013821946117183726,Nuwara Eliya Proper,2020-03-28,2020-03-29
9.987368024674012e-05,Nuwara Eliya Proper,2020-03-29,2020-03-30
7.624938460239996e-05,Nuwara Eliya Proper,2020-03-30,2020-03-31
5.386648690279978e-05,Nuwara Eliya Proper,2020-03-31,2020-04-01
0.00011222307379006291,Nuwara Eliya Proper,2020-04-01,2020-04-02
0.00015922649278320045,Nuwara Eliya Proper,2020-04-02,2020-04-03
0.00021238699829022385,Nuwara Eliya Proper,2020-04-03,2020-04-04
8.792586073767327e-05,Nuwara Eliya Proper,2020-04-04,2020-04-05
0.0001614190987342073,Nuwara Eliya Proper,2020-04-05,2020-04-06
4.893659103010806e-05,Nuwara Eliya Proper,2020-04-06,2020-04-07
0.00013164837096314431,Nuwara Eliya Proper,2020-04-07,2020-04-08
3.009876749553373e-05,Nuwara Eliya Proper,2020-04-08,2020-04-09
0.00015376799074935356,Nuwara Eliya Proper,2020-04-09,2020-04-10
0.00011411036458791142,Nuwara Eliya Proper,2020-04-10,2020-04-11
8.792586073767327e-05,Nuwara Eliya Proper,2020-04-11,2020-04-12
2.8014375307662372e-05,Nuwara Eliya Proper,2020-04-12,2020-04-13
-2.6518549703808303e-05,Nuwara Eliya Proper,2020-04-13,2020-04-14
-1.3996586952596355e-05,Nuwara Eliya Proper,2020-04-14,2020-04-15
4.445108781175533e-05,Nuwara Eliya Proper,2020-04-15,2020-04-16
8.792586073767327e-05,Nuwara Eliya Proper,2020-04-16,2020-04-17
8.792586073767327e-05,Nuwara Eliya Proper,2020-04-17,2020-04-18
8.792586073767327e-05,Nuwara Eliya Proper,2020-04-18,2020-04-19
8.102869212988206e-05,Nuwara Eliya Proper,2020-04-19,2020-04-20
1.4180026992194256e-05,Nuwara Eliya Proper,2020-04-20,2020-04-21
1.9146328337616464e-05,Nuwara Eliya Proper,2020-04-21,2020-04-22
8.792586073767327e-05,Nuwara Eliya Proper,2020-04-22,2020-04-23
8.792586073767327e-05,Nuwara Eliya Proper,2020-04-23,2020-04-24
8.792586073767327e-05,Nuwara Eliya Proper,2020-04-24,2020-04-25
0.00020895428396534288,Nuwara Eliya Proper,2020-04-25,2020-04-26
6.685037744020196e-05,Nuwara Eliya Proper,2020-04-26,2020-04-27
8.122499539115852e-05,Nuwara Eliya Proper,2020-04-27,2020-04-28
0.00012981215245629345,Nuwara Eliya Proper,2020-04-28,2020-04-29
4.5506879267505194e-05,Nuwara Eliya Proper,2020-04-29,2020-04-30
8.792586073767327e-05,Nuwara Eliya Proper,2020-04-30,2020-05-01
0.00032538312443043373,Nuwara Eliya Proper,2020-05-01,2020-05-02
-0.000154887518539003,Nuwara Eliya Proper,2020-05-02,2020-05-03
8.531399790386687e-05,Nuwara Eliya Proper,2020-05-03,2020-05-04
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-04,2020-05-05
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-05,2020-05-06
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-06,2020-05-07
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-07,2020-05-08
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-08,2020-05-09
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-09,2020-05-10
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-10,2020-05-11
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-11,2020-05-12
3.394489074923621e-05,Nuwara Eliya Proper,2020-05-12,2020-05-13
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-13,2020-05-14
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-14,2020-05-15
6.379205298112547e-05,Nuwara Eliya Proper,2020-05-15,2020-05-16
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-16,2020-05-17
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-17,2020-05-18
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-18,2020-05-19
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-19,2020-05-20
0.00024108674892467025,Nuwara Eliya Proper,2020-05-20,2020-05-21
-6.670656110435048e-05,Nuwara Eliya Proper,2020-05-21,2020-05-22
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-22,2020-05-23
9.361655575049512e-05,Nuwara Eliya Proper,2020-05-23,2020-05-24
2.9313758052738347e-05,Nuwara Eliya Proper,2020-05-24,2020-05-25
0.00014708255704991123,Nuwara Eliya Proper,2020-05-25,2020-05-26
0.00022536439095051315,Nuwara Eliya Proper,2020-05-26,2020-05-27
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-27,2020-05-28
0.00015941097136607825,Nuwara Eliya Proper,2020-05-28,2020-05-29
8.792586073767327e-05,Nuwara Eliya Proper,2020-05-29,2020-05-30
6.765771051305225e-05,Nuwara Eliya Proper,2020-05-30,2020-05-31
6.408926959596066e-05,Nuwara Eliya Proper,2020-05-31,2020-06-01
8.56501957878967e-05,Nuwara Eliya Proper,2020-06-01,2020-06-02
3.471480400613344e-05,Nuwara Eliya Proper,2020-06-02,2020-06-03
0.00015436838814708484,Nuwara Eliya Proper,2020-06-03,2020-06-04
0.00011411295179954998,Nuwara Eliya Proper,2020-06-04,2020-06-05
7.77897683573902e-05,Nuwara Eliya Proper,2020-06-05,2020-06-06
8.792586073767327e-05,Nuwara Eliya Proper,2020-06-06,2020-06-07
8.792586073767327e-05,Nuwara Eliya Proper,2020-06-07,2020-06-08
8.792586073767327e-05,Nuwara Eliya Proper,2020-06-08,2020-06-09
3.434125235164873e-05,Nuwara Eliya Proper,2020-06-09,2020-06-10
8.792586073767327e-05,Nuwara Eliya Proper,2020-06-10,2020-06-11
8.792586073767327e-05,Nuwara Eliya Proper,2020-06-11,2020-06-12
-1.574722758284569e-05,Nuwara Eliya Proper,2020-06-12,2020-06-13
0.0001589332682540953,Nuwara Eliya Proper,2020-06-13,2020-06-14
-5.175988870682369e-06,Nuwara Eliya Proper,2020-06-14,2020-06-15
-2.1458932801473938e-05,Nuwara Eliya Proper,2020-06-15,2020-06-16
8.792586073767327e-05,Nuwara Eliya Proper,2020-06-16,2020-06-17
0.00014445236630499582,Nuwara Eliya Proper,2020-06-17,2020-06-18
0.00010077014260179146,Nuwara Eliya Proper,2020-06-18,2020-06-19
2.810942446211327e-05,Nuwara Eliya Proper,2020-06-19,2020-06-20
6.764394546622817e-06,Nuwara Eliya Proper,2020-06-20,2020-06-21
8.792586073767327e-05,Nuwara Eliya Proper,2020-06-21,2020-06-22
0.00011844624809992202,Nuwara Eliya Proper,2020-06-22,2020-06-23
8.792586073767327e-05,Nuwara Eliya Proper,2020-06-23,2020-06-24
0.00020621214051142834,Nuwara Eliya Proper,2020-06-24,2020-06-25
8.792586073767327e-05,Nuwara Eliya Proper,2020-06-25,2020-06-26
8.792586073767327e-05,Nuwara Eliya Proper,2020-06-26,2020-06-27
1.44151457008988e-05,Nuwara Eliya Proper,2020-06-27,2020-06-28
8.792586073767327e-05,Nuwara Eliya Proper,2020-06-28,2020-06-29
5.5337856843744126e-05,Nuwara Eliya Proper,2020-06-29,2020-06-30
5.53492540802816e-05,Nuwara Eliya Proper,2020-06-30,2020-07-01
3.925838449686975e-05,Nuwara Eliya Proper,2020-07-01,2020-07-02
-8.45016286786133e-05,Nuwara Eliya Proper,2020-07-02,2020-07-03
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-03,2020-07-04
0.0002487005529016212,Nuwara Eliya Proper,2020-07-04,2020-07-05
2.956633827493116e-05,Nuwara Eliya Proper,2020-07-05,2020-07-06
2.5985559876380276e-05,Nuwara Eliya Proper,2020-07-06,2020-07-07
7.669365863372583e-05,Nuwara Eliya Proper,2020-07-07,2020-07-08
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-08,2020-07-09
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-09,2020-07-10
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-10,2020-07-11
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-11,2020-07-12
7.17762642088081e-05,Nuwara Eliya Proper,2020-07-12,2020-07-13
0.00016331555919378246,Nuwara Eliya Proper,2020-07-13,2020-07-14
7.268614753835689e-05,Nuwara Eliya Proper,2020-07-14,2020-07-15
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-15,2020-07-16
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-16,2020-07-17
4.08860571681486e-05,Nuwara Eliya Proper,2020-07-17,2020-07-18
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-18,2020-07-19
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-19,2020-07-20
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-20,2020-07-21
0.00023603919353471894,Nuwara Eliya Proper,2020-07-21,2020-07-22
0.0001641782680617856,Nuwara Eliya Proper,2020-07-22,2020-07-23
3.940120436492337e-05,Nuwara Eliya Proper,2020-07-23,2020-07-24
1.8307914429828847e-05,Nuwara Eliya Proper,2020-07-24,2020-07-25
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-25,2020-07-26
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-26,2020-07-27
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-27,2020-07-28
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-28,2020-07-29
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-29,2020-07-30
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-30,2020-07-31
8.792586073767327e-05,Nuwara Eliya Proper,2020-07-31,2020-08-01
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-01,2020-08-02
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-02,2020-08-03
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-03,2020-08-04
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-04,2020-08-05
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-05,2020-08-06
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-06,2020-08-07
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-07,2020-08-08
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-08,2020-08-09
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-09,2020-08-10
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-10,2020-08-11
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-11,2020-08-12
3.338662814463333e-05,Nuwara Eliya Proper,2020-08-12,2020-08-13
-3.969807224281963e-05,Nuwara Eliya Proper,2020-08-13,2020-08-14
8.667626106018816e-05,Nuwara Eliya Proper,2020-08-14,2020-08-15
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-15,2020-08-16
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-16,2020-08-17
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-17,2020-08-18
6.735485344983625e-05,Nuwara Eliya Proper,2020-08-18,2020-08-19
2.3781878090163852e-05,Nuwara Eliya Proper,2020-08-19,2020-08-20
7.405326262252661e-05,Nuwara Eliya Proper,2020-08-20,2020-08-21
0.00012910536898179932,Nuwara Eliya Proper,2020-08-21,2020-08-22
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-22,2020-08-23
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-23,2020-08-24
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-24,2020-08-25
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-25,2020-08-26
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-26,2020-08-27
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-27,2020-08-28
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-28,2020-08-29
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-29,2020-08-30
8.792586073767327e-05,Nuwara Eliya Proper,2020-08-30,2020-08-31
4.066184479083674e-05,Nuwara Eliya Proper,2020-08-31,2020-09-01
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-01,2020-09-02
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-02,2020-09-03
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-03,2020-09-04
0.00010837896868327194,Nuwara Eliya Proper,2020-09-04,2020-09-05
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-05,2020-09-06
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-06,2020-09-07
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-07,2020-09-08
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-08,2020-09-09
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-09,2020-09-10
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-10,2020-09-11
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-11,2020-09-12
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-12,2020-09-13
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-13,2020-09-14
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-14,2020-09-15
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-15,2020-09-16
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-16,2020-09-17
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-17,2020-09-18
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-18,2020-09-19
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-19,2020-09-20
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-20,2020-09-21
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-21,2020-09-22
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-22,2020-09-23
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-23,2020-09-24
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-24,2020-09-25
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-25,2020-09-26
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-26,2020-09-27
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-27,2020-09-28
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-28,2020-09-29
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-29,2020-09-30
8.792586073767327e-05,Nuwara Eliya Proper,2020-09-30,2020-10-01
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-01,2020-10-02
-4.8793781511914324e-05,Nuwara Eliya Proper,2020-10-02,2020-10-03
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-03,2020-10-04
7.112750198193982e-05,Nuwara Eliya Proper,2020-10-04,2020-10-05
6.444454029010681e-05,Nuwara Eliya Proper,2020-10-05,2020-10-06
2.9359238841637245e-05,Nuwara Eliya Proper,2020-10-06,2020-10-07
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-07,2020-10-08
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-08,2020-10-09
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-09,2020-10-10
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-10,2020-10-11
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-11,2020-10-12
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-12,2020-10-13
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-13,2020-10-14
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-14,2020-10-15
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-15,2020-10-16
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-16,2020-10-17
1.863356916168653e-05,Nuwara Eliya Proper,2020-10-17,2020-10-18
0.00011373258975046763,Nuwara Eliya Proper,2020-10-18,2020-10-19
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-19,2020-10-20
7.762867309092792e-05,Nuwara Eliya Proper,2020-10-20,2020-10-21
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-21,2020-10-22
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-22,2020-10-23
1.6405422827528453e-06,Nuwara Eliya Proper,2020-10-23,2020-10-24
0.00010609053711890377,Nuwara Eliya Proper,2020-10-24,2020-10-25
5.765260364341179e-05,Nuwara Eliya Proper,2020-10-25,2020-10-26
8.459547186976746e-05,Nuwara Eliya Proper,2020-10-26,2020-10-27
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-27,2020-10-28
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-28,2020-10-29
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-29,2020-10-30
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-30,2020-10-31
8.792586073767327e-05,Nuwara Eliya Proper,2020-10-31,2020-11-01
0.00018014392000169813,Nuwara Eliya Proper,2020-11-01,2020-11-02
0.00021422364917555255,Nuwara Eliya Proper,2020-11-02,2020-11-03
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-03,2020-11-04
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-04,2020-11-05
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-05,2020-11-06
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-06,2020-11-07
-2.9483709824627867e-05,Nuwara Eliya Proper,2020-11-07,2020-11-08
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-08,2020-11-09
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-09,2020-11-10
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-10,2020-11-11
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-11,2020-11-12
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-12,2020-11-13
5.552121763614652e-05,Nuwara Eliya Proper,2020-11-13,2020-11-14
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-14,2020-11-15
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-15,2020-11-16
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-16,2020-11-17
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-17,2020-11-18
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-18,2020-11-19
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-19,2020-11-20
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-20,2020-11-21
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-21,2020-11-22
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-22,2020-11-23
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-23,2020-11-24
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-24,2020-11-25
8.792586073767327e-05,Nuwara Eliya Proper,2020-11-25,2020-11-26
4.101707495414875e-05,Nuwara Eliya Proper,2020-11-26,2020-11-27
4.0722158054193994e-05,Nuwara Eliya Proper,2020-11-27,2020-11-28
-1.4405808722905778e-05,Nuwara Eliya Proper,2020-11-28,2020-11-29
-3.5370941579248674e-05,Nuwara Eliya Proper,2020-11-29,2020-11-30
0.00011185504455629726,Nuwara Eliya Proper,2020-11-30,2020-12-01
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-01,2020-12-02
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-02,2020-12-03
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-03,2020-12-04
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-04,2020-12-05
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-05,2020-12-06
5.38102830412897e-05,Nuwara Eliya Proper,2020-12-06,2020-12-07
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-07,2020-12-08
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-08,2020-12-09
0.0002231214330577451,Nuwara Eliya Proper,2020-12-09,2020-12-10
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-10,2020-12-11
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-11,2020-12-12
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-12,2020-12-13
-6.758583905496734e-05,Nuwara Eliya Proper,2020-12-13,2020-12-14
0.0003689670671425611,Nuwara Eliya Proper,2020-12-14,2020-12-15
6.401898028405714e-05,Nuwara Eliya Proper,2020-12-15,2020-12-16
8.736900134538711e-05,Nuwara Eliya Proper,2020-12-16,2020-12-17
0.00027716619841166435,Nuwara Eliya Proper,2020-12-17,2020-12-18
-8.613132454580255e-05,Nuwara Eliya Proper,2020-12-18,2020-12-19
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-19,2020-12-20
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-20,2020-12-21
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-21,2020-12-22
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-22,2020-12-23
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-23,2020-12-24
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-24,2020-12-25
0.00012790350727593413,Nuwara Eliya Proper,2020-12-25,2020-12-26
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-26,2020-12-27
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-27,2020-12-28
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-28,2020-12-29
2.577250318826315e-05,Nuwara Eliya Proper,2020-12-29,2020-12-30
0.00013326558693429243,Nuwara Eliya Proper,2020-12-30,2020-12-31
8.792586073767327e-05,Nuwara Eliya Proper,2020-12-31,2021-01-01
8.792586073767327e-05,Nuwara Eliya Proper,2021-01-01,2021-01-02
8.792586073767327e-05,Nuwara Eliya Proper,2021-01-02,2021-01-03
8.792586073767327e-05,Nuwara Eliya Proper,2021-01-03,2021-01-04
8.792586073767327e-05,Nuwara Eliya Proper,2021-01-04,2021-01-05
8.792586073767327e-05,Nuwara Eliya Proper,2021-01-05,2021-01-06
